id,first_name,last_name,email,gender,ip_address,Lead_ID,Lead_Source,Lead_Creation_Date,Lead_Score,MQL_Flag,MQL_Date,SQL_Flag,SQL_Date,Customer_Flag,Conversion_Date,Customer_ID,Industry,Company_Size,Region,Decision_Maker_Role,ACV_USD,Sales_Cycle_Days,CAC_USD,LTV_USD,Churn_Flag,Churn_Date,Customer_Tenure_Months,Renewals_Count,Expansion_Flag,Logins_Per_Month,Active_Features_Used,Product_Usage_Hours,Tickets_Raised,Avg_Response_Time_Support,NPS_Score,Stage_Probability,Expected_Close_Date,Forecasted_Revenue
300,Cross,Trunkfield,ctrunkfield8b@com.com,Male,136.25.74.3,300,Event,9/30/2023,16,FALSE,3/21/2025,TRUE,12/3/2023,TRUE,1/31/2024,CUST001,Finance,8238,US,CEO,13615,86,6191,12432,FALSE,12/29/2025,35,5,FALSE,30,5,125,43,10,93,29.8,5/12/2025,26877.7
301,Lilllie,Oldroyd,loldroyd8c@senate.gov,Female,49.246.255.11,301,Google Ads,12/18/2024,0,FALSE,6/4/2024,FALSE,7/12/2023,FALSE,2/7/2025,CUST007,Manufacturing,3900,Vietnam,Head of Ops,5731,8,7284,2607,FALSE,11/25/2024,38,5,FALSE,30,5,387,21,47.3,76,86,3/9/2025,40368.2
302,Adrianne,France,afrance8d@nhs.uk,Female,0.232.77.109,302,Website,7/21/2024,25,FALSE,8/18/2025,FALSE,1/19/2025,FALSE,1/12/2024,CUST003,Tech,9891,APAC,Consultant,37228,20,2049,48310,FALSE,9/9/2025,24,3,FALSE,14,1,149,26,22.4,99,23.7,12/24/2026,39416.4
303,Kurtis,Revens,krevens8e@un.org,Male,233.252.237.167,303,Google Ads,8/31/2024,77,FALSE,2/21/2025,TRUE,1/7/2025,TRUE,7/21/2025,CUST005,Logistics,8080,DACH,CEO,37399,25,8045,25725,TRUE,11/29/2025,9,4,TRUE,30,0,416,4,38.6,27,65.6,12/30/2026,16581.6
304,Francine,Hacun,fhacun8f@so-net.ne.jp,Female,198.229.227.25,304,Event,10/5/2024,92,TRUE,6/18/2025,FALSE,2/8/2023,FALSE,5/11/2025,CUST006,Retail,1992,Thailand,CTO,11424,41,4822,30531,FALSE,4/11/2024,46,10,FALSE,28,0,78,45,34.9,2,49.6,9/28/2026,15763.3
305,Carny,Weaben,cweaben8g@sakura.ne.jp,Male,4.147.101.137,305,Website,7/30/2024,3,FALSE,12/21/2023,FALSE,2/26/2023,FALSE,2/1/2024,CUST002,Tech,2637,APAC,Consultant,1638,88,2020,43128,FALSE,11/16/2025,16,0,FALSE,22,4,465,47,33.3,89,60,3/29/2025,26072.9
306,Faulkner,Malthouse,fmalthouse8h@techcrunch.com,Male,49.241.209.156,306,Website,5/26/2023,65,FALSE,5/15/2023,TRUE,2/16/2024,FALSE,7/2/2024,CUST003,Tech,8700,Thailand,Consultant,42272,20,9042,31037,FALSE,3/5/2025,35,1,FALSE,45,7,190,0,39,87,78.7,2/7/2026,10557.7
307,Melony,Clappson,mclappson8i@bandcamp.com,Female,22.18.50.143,307,LinkedIn,12/23/2024,81,TRUE,3/14/2025,FALSE,1/16/2024,TRUE,11/6/2024,CUST008,Manufacturing,1934,DACH,CTO,19941,39,2660,3868,TRUE,6/21/2025,9,2,TRUE,4,5,37,10,46.7,94,44.1,7/19/2025,24958.8
308,Domenico,McVeigh,dmcveigh8j@smugmug.com,Male,64.171.138.68,308,LinkedIn,11/27/2024,87,FALSE,11/19/2023,TRUE,10/22/2024,FALSE,10/31/2024,CUST006,Manufacturing,2196,Thailand,Head of Ops,11643,23,1660,15065,TRUE,10/14/2024,33,0,FALSE,39,8,53,30,40.8,46,41,5/31/2026,2928.9
309,Marijn,Andreolli,mandreolli8k@printfriendly.com,Male,45.28.25.59,309,LinkedIn,11/20/2023,57,FALSE,3/29/2023,TRUE,12/12/2023,FALSE,5/22/2025,CUST004,Retail,7886,DACH,Head of Ops,43779,94,4559,29318,TRUE,5/26/2025,42,2,FALSE,17,8,276,34,15,100,76.7,12/29/2025,45086.7
310,Chance,Cerro,ccerro8l@weibo.com,Bigender,234.127.123.232,310,LinkedIn,2/18/2024,9,TRUE,6/3/2024,FALSE,1/30/2023,FALSE,7/27/2024,CUST003,Retail,7797,Vietnam,CEO,23287,19,368,21267,TRUE,7/19/2025,9,2,TRUE,0,7,59,26,41.3,25,15.9,3/9/2025,3543.7
311,Terencio,Game,tgame8m@umich.edu,Male,90.201.81.86,311,Website,5/13/2023,95,TRUE,6/2/2025,TRUE,5/13/2023,FALSE,8/20/2025,CUST001,Logistics,8724,Thailand,Consultant,5708,21,1645,35345,FALSE,9/30/2024,19,4,FALSE,42,6,52,7,8.8,32,77.1,6/17/2025,34598.8
312,Mil,Leathard,mleathard8n@house.gov,Female,68.131.42.61,312,Website,12/21/2023,79,FALSE,5/11/2023,TRUE,11/14/2024,TRUE,9/18/2024,CUST010,Manufacturing,329,US,Consultant,4793,61,4004,33021,FALSE,8/10/2025,17,6,FALSE,17,8,498,25,48.5,94,28.3,3/14/2025,6583.7
313,Sara-ann,Albrook,salbrook8o@friendfeed.com,Female,91.53.84.124,313,Event,4/1/2023,3,TRUE,3/18/2023,FALSE,5/2/2023,FALSE,6/19/2025,CUST009,Retail,377,APAC,CTO,12363,19,4027,32485,TRUE,12/30/2024,27,7,TRUE,49,8,146,23,18.6,39,83.9,8/12/2025,10616.2
314,Wylma,Heeran,wheeran8p@yale.edu,Female,126.85.213.8,314,Website,7/10/2023,52,FALSE,12/13/2025,TRUE,10/18/2023,FALSE,3/11/2025,CUST008,Tech,1913,US,Head of Ops,45988,37,6203,21468,TRUE,3/1/2024,7,2,FALSE,21,6,220,42,28.7,40,57.9,10/15/2026,3024.4
315,Carlita,Vivians,cvivians8q@about.com,Female,43.93.72.126,315,Google Ads,2/21/2024,42,TRUE,5/15/2025,TRUE,3/5/2023,FALSE,8/16/2024,CUST006,Finance,2936,US,CTO,23551,36,7731,22658,TRUE,10/24/2025,32,10,TRUE,31,3,398,39,20.1,6,12,11/11/2026,42072.9
316,Jose,Syrad,jsyrad8r@squarespace.com,Male,215.41.212.206,316,Event,10/10/2023,93,FALSE,9/23/2024,FALSE,10/10/2024,TRUE,3/21/2024,CUST005,Tech,3043,Thailand,Consultant,25520,82,5609,9127,TRUE,10/4/2024,44,8,TRUE,48,9,322,2,47.2,74,79.6,4/11/2025,7108.5
317,Marven,Savery,msavery8s@acquirethisname.com,Male,243.160.182.122,317,Event,6/21/2024,33,FALSE,11/1/2025,TRUE,11/23/2023,FALSE,2/29/2024,CUST002,Logistics,1844,US,CEO,20793,25,87,37426,FALSE,6/25/2025,33,3,FALSE,21,4,208,48,1.2,95,53.9,1/26/2025,14599.6
318,Carly,Egdale,cegdale8t@ovh.net,Male,144.221.175.58,318,Event,9/8/2024,35,TRUE,7/14/2024,FALSE,9/13/2023,TRUE,9/30/2025,CUST007,Manufacturing,8297,Vietnam,Head of Ops,25715,86,1584,7858,TRUE,10/13/2025,45,7,FALSE,36,6,4,14,30.6,32,18.4,1/14/2026,40897.3
319,Alicea,De Brett,adebrett8u@slashdot.org,Female,15.197.64.73,319,Event,11/13/2024,48,TRUE,9/12/2025,TRUE,2/24/2023,FALSE,7/29/2024,CUST008,Finance,1871,Vietnam,CEO,15122,58,7111,22649,FALSE,12/11/2025,38,2,TRUE,22,9,326,10,16.8,26,39.9,4/19/2026,5630.6
320,Lancelot,Corona,lcorona8v@plala.or.jp,Male,38.38.235.11,320,Event,2/19/2024,53,FALSE,8/20/2023,FALSE,12/24/2024,FALSE,10/27/2024,CUST008,Retail,3722,Thailand,Consultant,41385,0,4781,32837,FALSE,1/8/2025,15,8,TRUE,46,6,263,19,47.8,6,86.1,9/20/2026,22105
321,Daloris,Schaffler,dschaffler8w@abc.net.au,Female,82.131.164.78,321,Website,12/22/2023,13,FALSE,5/9/2024,FALSE,2/17/2024,TRUE,7/23/2025,CUST004,Manufacturing,7862,US,CEO,37735,96,5714,17141,TRUE,4/11/2024,45,2,TRUE,20,4,213,2,29.2,52,33,4/30/2026,26037.7
322,Tyson,Phelit,tphelit8x@mtv.com,Male,9.219.111.182,322,Event,3/6/2024,32,TRUE,6/12/2025,FALSE,2/16/2024,TRUE,6/10/2025,CUST008,Finance,3772,APAC,CTO,527,40,8090,39372,FALSE,10/27/2025,33,4,TRUE,44,1,381,25,29.5,99,2.2,7/2/2026,14119.2
323,Ingemar,Threader,ithreader8y@wunderground.com,Male,111.148.2.251,323,Website,11/28/2024,32,FALSE,2/8/2024,FALSE,12/30/2025,FALSE,9/28/2024,CUST010,Retail,9062,Vietnam,Head of Ops,12646,72,7919,44206,TRUE,3/19/2025,33,1,TRUE,35,4,331,8,29.2,23,36,9/17/2025,10668.6
324,Iago,Coulthart,icoulthart8z@spotify.com,Male,238.188.130.15,324,Event,5/25/2024,71,FALSE,11/6/2023,FALSE,6/14/2025,FALSE,8/6/2024,CUST009,Finance,7192,Vietnam,CTO,44705,94,7746,45415,FALSE,4/25/2025,39,7,FALSE,42,1,227,3,9,58,87.9,12/20/2025,32611.7
325,Jemimah,Iacoviello,jiacoviello90@nba.com,Female,61.9.221.118,325,LinkedIn,12/30/2024,71,TRUE,8/25/2023,FALSE,2/7/2023,FALSE,11/4/2024,CUST010,Tech,3296,DACH,Head of Ops,4505,65,8893,5605,TRUE,10/27/2025,27,10,TRUE,31,1,483,4,43.7,84,60.4,4/1/2025,34049.5
326,Graig,Webburn,gwebburn91@tmall.com,Male,10.221.152.137,326,Google Ads,5/16/2023,46,TRUE,2/21/2023,FALSE,8/11/2023,FALSE,6/8/2025,CUST006,Retail,7784,Thailand,Consultant,17114,73,9908,8106,TRUE,4/23/2025,18,2,FALSE,43,8,402,43,7.3,75,38.9,7/25/2025,19089.7
327,Christiano,Perel,cperel92@senate.gov,Genderqueer,105.188.206.31,327,Google Ads,8/27/2023,7,TRUE,3/21/2023,FALSE,2/1/2023,TRUE,5/7/2024,CUST010,Retail,3336,Vietnam,Consultant,33784,26,9564,35379,FALSE,12/5/2024,48,10,TRUE,49,2,334,30,9.6,32,61.3,6/29/2025,17609.3
328,Winston,Skentelbury,wskentelbury93@chronoengine.com,Male,108.241.100.59,328,LinkedIn,7/23/2024,16,TRUE,10/3/2025,TRUE,7/3/2024,TRUE,5/4/2024,CUST010,Retail,9938,US,CEO,31300,0,6400,19855,FALSE,4/4/2025,12,7,TRUE,48,3,248,50,16.5,44,41.7,4/28/2026,41840.7
329,Rowe,Riach,rriach94@vk.com,Female,118.72.55.40,329,Website,1/20/2023,7,FALSE,5/9/2023,FALSE,2/21/2023,FALSE,5/6/2025,CUST006,Retail,2560,Vietnam,Consultant,1294,1,3827,37944,FALSE,4/30/2025,6,9,TRUE,37,6,266,5,13.1,42,70.9,3/24/2026,49102.5
330,Kathrine,Mackrell,kmackrell95@wsj.com,Female,250.170.226.105,330,Event,5/3/2023,6,FALSE,8/17/2023,TRUE,12/24/2024,TRUE,8/11/2025,CUST004,Logistics,1094,APAC,CEO,8746,46,4839,16139,FALSE,9/28/2024,28,5,TRUE,6,3,396,15,3.9,29,54.1,1/12/2026,41527.2
331,Barbara-anne,Chellenham,bchellenham96@shareasale.com,Female,49.108.167.170,331,Event,4/4/2023,63,TRUE,8/12/2023,TRUE,8/15/2023,FALSE,10/29/2024,CUST004,Finance,950,APAC,Consultant,45351,56,205,7741,FALSE,12/25/2025,18,8,FALSE,22,9,439,44,6.7,17,87.6,8/12/2025,39561.3
332,Georgy,Cabrara,gcabrara97@csmonitor.com,Male,188.181.81.143,332,Website,9/28/2023,0,FALSE,6/13/2023,TRUE,12/2/2025,TRUE,9/27/2025,CUST002,Tech,9056,US,Head of Ops,10241,44,3410,31907,TRUE,3/9/2025,49,2,TRUE,3,1,321,33,30.9,14,63.6,9/6/2026,38514.6
333,Lydia,Fibbens,lfibbens98@mysql.com,Female,93.32.43.189,333,Google Ads,9/7/2024,20,TRUE,9/24/2024,FALSE,9/12/2023,FALSE,5/18/2025,CUST001,Logistics,7215,Vietnam,CTO,36982,65,1278,25985,FALSE,10/2/2025,7,0,TRUE,3,7,448,35,14.3,0,78.1,2/6/2025,13123.5
334,Enrika,Ballantyne,eballantyne99@instagram.com,Female,107.92.35.179,334,Website,7/2/2024,44,TRUE,5/27/2025,TRUE,6/17/2025,FALSE,4/13/2025,CUST009,Manufacturing,778,Vietnam,Consultant,5880,92,2122,36647,TRUE,1/28/2024,21,9,FALSE,19,8,165,50,34.9,86,29,11/3/2026,14741
335,Valentijn,Origin,vorigin9a@ameblo.jp,Male,245.232.16.32,335,LinkedIn,11/7/2024,31,FALSE,6/14/2025,FALSE,2/13/2023,TRUE,7/31/2025,CUST010,Manufacturing,7906,DACH,Consultant,25662,63,1994,28682,TRUE,11/4/2025,26,9,FALSE,7,0,66,28,7.1,89,38.4,3/16/2026,47731.2
336,Lisle,Lindbergh,llindbergh9b@joomla.org,Male,157.150.160.121,336,LinkedIn,3/21/2024,10,FALSE,4/28/2024,FALSE,8/5/2023,FALSE,6/18/2024,CUST009,Manufacturing,6894,Vietnam,CEO,46390,99,4294,10533,FALSE,4/24/2024,6,3,TRUE,45,10,195,17,31.4,91,8.2,4/26/2025,1231.6
337,Ashly,Ecles,aecles9c@microsoft.com,Female,103.5.70.198,337,Google Ads,7/31/2024,67,FALSE,4/23/2023,FALSE,8/16/2025,FALSE,3/27/2024,CUST008,Tech,5128,DACH,Consultant,21530,85,1225,41677,TRUE,6/7/2025,30,4,TRUE,41,1,236,46,5,26,52.9,8/29/2025,32304.7
338,Pooh,Degue,pdegue9d@purevolume.com,Male,220.114.196.183,338,LinkedIn,1/31/2024,3,FALSE,2/21/2024,FALSE,7/30/2024,FALSE,2/12/2025,CUST004,Finance,4707,Thailand,CTO,12171,81,4005,16922,TRUE,9/1/2025,16,1,FALSE,4,8,245,19,5.2,13,29.4,9/3/2025,38828.1
339,Sonia,Mudge,smudge9e@state.tx.us,Female,130.26.172.135,339,LinkedIn,2/1/2024,9,FALSE,10/5/2023,TRUE,4/16/2024,TRUE,3/13/2024,CUST001,Manufacturing,711,Vietnam,Head of Ops,3378,37,3304,13864,FALSE,3/25/2025,25,8,FALSE,11,3,74,8,32.5,94,19,3/27/2025,7837.9
340,Rora,Jacqueme,rjacqueme9f@bbb.org,Female,0.130.238.78,340,Event,3/21/2024,24,TRUE,12/4/2023,FALSE,7/13/2024,FALSE,3/14/2025,CUST003,Retail,9386,APAC,Head of Ops,28766,46,7639,4069,TRUE,8/2/2024,19,1,FALSE,27,10,38,24,0.8,31,16,2/12/2026,6258.2
341,Wade,Every,wevery9g@ebay.co.uk,Male,150.93.77.249,341,LinkedIn,1/8/2024,17,TRUE,5/18/2024,TRUE,2/23/2025,TRUE,9/18/2024,CUST002,Manufacturing,6337,Thailand,CEO,49179,83,3132,10792,FALSE,2/13/2025,39,7,FALSE,33,2,358,5,7.8,63,62.7,6/12/2025,17590
342,Bernadine,Potts,bpotts9h@addthis.com,Female,92.175.58.194,342,Event,6/19/2023,47,TRUE,10/24/2025,FALSE,11/17/2025,TRUE,3/1/2024,CUST006,Logistics,6537,Vietnam,CEO,27707,20,7828,17455,TRUE,4/11/2024,1,1,FALSE,25,10,255,9,13.8,42,70,7/31/2025,12550.7
343,Alexandr,Treagust,atreagust9i@theatlantic.com,Male,167.110.74.14,343,LinkedIn,5/22/2023,30,TRUE,6/29/2025,FALSE,3/28/2024,TRUE,8/4/2024,CUST002,Retail,5187,Thailand,Head of Ops,15651,89,9030,37006,FALSE,9/22/2025,49,4,FALSE,47,0,159,4,30.7,10,32.5,10/4/2025,34475.5
344,Shirline,Reffe,sreffe9j@moonfruit.com,Female,211.189.161.213,344,LinkedIn,7/9/2024,50,TRUE,2/12/2023,FALSE,6/23/2023,FALSE,9/8/2025,CUST009,Finance,1593,Vietnam,CEO,15159,96,2565,27815,TRUE,12/15/2024,35,9,FALSE,0,0,353,43,0.4,40,92.2,10/27/2025,13662.6
345,Jae,Logan,jlogan9k@netlog.com,Male,162.233.4.44,345,Event,1/23/2024,98,FALSE,7/18/2023,FALSE,6/24/2025,TRUE,10/20/2025,CUST007,Finance,1575,Thailand,Head of Ops,3472,2,5935,619,FALSE,12/9/2024,28,9,TRUE,39,3,451,50,33.7,13,68.6,5/18/2025,38585.1
346,Chrissie,Lyon,clyon9l@themeforest.net,Female,190.32.161.58,346,Website,11/1/2023,68,FALSE,1/21/2023,FALSE,12/6/2023,FALSE,11/26/2025,CUST001,Logistics,2309,DACH,Head of Ops,9461,60,5873,16444,TRUE,3/29/2025,11,4,TRUE,2,9,174,40,23.3,75,16.6,10/5/2026,16078.8
347,Denice,Petkovic,dpetkovic9m@dmoz.org,Female,84.67.200.166,347,Event,12/5/2024,92,FALSE,8/20/2025,FALSE,8/16/2025,TRUE,5/7/2024,CUST002,Retail,386,DACH,Consultant,25491,96,5694,29524,FALSE,2/14/2025,48,7,FALSE,37,5,168,37,34,100,17.5,4/29/2026,48612.2
348,Rolland,Patershall,rpatershall9n@latimes.com,Male,142.12.9.187,348,Event,12/17/2023,59,FALSE,3/10/2023,FALSE,3/10/2024,TRUE,7/10/2024,CUST002,Retail,3972,APAC,CTO,14946,41,6693,37470,FALSE,10/1/2025,5,3,FALSE,29,5,436,45,42.2,76,22.4,2/6/2025,29187.2
349,Marjy,Boulton,mboulton9o@springer.com,Female,45.227.112.164,349,Event,7/14/2023,3,TRUE,4/27/2025,FALSE,10/8/2023,TRUE,7/28/2025,CUST004,Finance,6230,DACH,CTO,45734,78,5260,19441,FALSE,3/3/2025,26,0,FALSE,27,1,330,18,39.9,60,10.7,10/29/2026,22370.5
350,Gerome,Millions,gmillions9p@engadget.com,Polygender,222.132.124.83,350,Google Ads,10/14/2023,79,FALSE,9/5/2024,TRUE,9/15/2025,TRUE,4/1/2024,CUST004,Logistics,277,US,Head of Ops,7747,67,7400,21815,FALSE,2/21/2024,34,7,FALSE,34,0,237,39,48.1,59,1.3,4/7/2026,22183
351,Paulina,Allans,pallans9q@globo.com,Female,167.190.95.102,351,Website,4/29/2023,11,FALSE,5/4/2025,FALSE,5/7/2024,FALSE,11/7/2024,CUST008,Manufacturing,5966,APAC,CEO,33742,15,5162,17654,TRUE,8/5/2024,7,2,TRUE,10,2,175,42,24.8,45,38.3,2/10/2025,49793.2
352,Mendie,Snadden,msnadden9r@simplemachines.org,Male,54.141.201.23,352,Google Ads,8/2/2024,26,FALSE,6/14/2025,TRUE,2/19/2024,FALSE,8/10/2024,CUST008,Finance,428,APAC,CEO,21864,97,3510,46637,TRUE,2/23/2024,21,1,TRUE,34,3,54,7,10.3,42,37.6,7/10/2025,34762.6
353,Andie,MacNeillie,amacneillie9s@angelfire.com,Male,183.177.246.182,353,Google Ads,6/10/2023,92,TRUE,2/12/2024,TRUE,7/26/2025,FALSE,1/7/2025,CUST006,Finance,3885,APAC,CEO,21576,59,7767,17861,TRUE,2/9/2025,39,2,FALSE,24,8,171,49,32.8,74,66.2,3/22/2025,40213.9
354,Ashlee,Lacroux,alacroux9t@dedecms.com,Female,162.120.230.232,354,Website,5/28/2024,73,FALSE,8/20/2025,TRUE,8/28/2024,FALSE,2/24/2024,CUST003,Manufacturing,3558,Vietnam,CTO,13805,21,2733,25572,FALSE,1/4/2024,4,2,TRUE,23,6,52,11,34.5,21,23.8,10/8/2025,33544.2
355,Denny,Alenin,dalenin9u@psu.edu,Male,195.143.184.164,355,LinkedIn,7/5/2024,41,FALSE,6/3/2025,TRUE,9/12/2025,FALSE,1/29/2025,CUST005,Retail,6865,APAC,Consultant,13470,13,2966,39035,TRUE,9/16/2024,49,1,TRUE,11,5,60,13,20.8,74,45.1,2/3/2025,19740.5
356,Jillayne,Thoumasson,jthoumasson9v@upenn.edu,Female,210.234.138.191,356,Website,12/22/2023,96,FALSE,12/28/2024,TRUE,8/7/2023,TRUE,3/25/2024,CUST010,Retail,6678,APAC,CEO,13426,3,9015,43380,TRUE,9/10/2024,13,10,FALSE,22,8,238,44,28,51,18.7,5/22/2026,7137
357,Lia,Simister,lsimister9w@epa.gov,Female,228.219.118.206,357,LinkedIn,12/10/2023,34,FALSE,12/1/2023,FALSE,9/20/2025,TRUE,12/15/2024,CUST002,Finance,4005,Thailand,Consultant,29692,78,7166,34770,FALSE,2/18/2025,49,9,TRUE,11,8,71,13,12.3,82,86.5,5/25/2025,13496.8
358,Randie,Parnby,rparnby9x@bloglines.com,Female,16.155.219.177,358,Website,7/28/2023,13,FALSE,8/9/2025,TRUE,11/29/2025,FALSE,11/20/2024,CUST005,Finance,6826,Thailand,CTO,11647,44,8688,914,TRUE,10/22/2024,45,4,FALSE,33,7,115,4,30.7,20,88.5,5/29/2026,36768.4
359,Law,Anear,lanear9y@epa.gov,Male,90.89.154.124,359,LinkedIn,7/6/2023,13,FALSE,3/29/2025,TRUE,4/21/2024,FALSE,10/15/2024,CUST009,Tech,4961,DACH,Head of Ops,9996,71,1145,2744,TRUE,4/17/2024,9,6,TRUE,30,5,288,18,6.2,64,5.4,2/9/2026,3852.3
360,Florian,Leeb,fleeb9z@irs.gov,Male,182.33.25.119,360,LinkedIn,4/13/2023,70,TRUE,9/6/2024,TRUE,7/5/2025,TRUE,4/27/2025,CUST001,Retail,5311,Thailand,CEO,7200,27,586,29987,TRUE,11/27/2025,3,0,TRUE,49,4,200,33,12.7,57,30.9,8/20/2026,41379.5
361,Halette,Krojn,hkrojna0@newyorker.com,Female,61.16.186.166,361,Google Ads,6/10/2024,80,FALSE,3/24/2023,TRUE,6/20/2025,TRUE,10/6/2025,CUST003,Logistics,7429,DACH,CEO,29501,13,9443,31587,TRUE,11/3/2024,17,0,TRUE,29,10,160,27,28.1,73,28.8,11/26/2025,14023.6
362,Courtney,Magnar,cmagnara1@booking.com,Male,59.184.96.132,362,Event,12/24/2024,18,FALSE,5/17/2024,TRUE,12/21/2025,FALSE,2/29/2024,CUST009,Logistics,5799,APAC,CTO,15604,3,9356,13559,TRUE,5/15/2024,46,7,TRUE,45,6,123,15,5.6,85,78.8,3/24/2025,46209.9
363,Christal,Thirtle,cthirtlea2@acquirethisname.com,Female,33.83.224.160,363,Google Ads,1/24/2023,52,TRUE,2/6/2024,FALSE,7/22/2023,TRUE,3/6/2024,CUST001,Manufacturing,498,Thailand,CTO,705,62,8171,38317,TRUE,5/25/2025,37,6,TRUE,28,9,409,35,42.3,67,83.5,9/1/2025,41124
364,Claudie,Chessel,cchessela3@1und1.de,Female,146.178.52.155,364,Google Ads,4/2/2024,43,TRUE,4/21/2024,TRUE,5/31/2023,FALSE,10/6/2025,CUST007,Manufacturing,6927,Thailand,CTO,37798,0,2890,49804,TRUE,12/7/2024,46,2,TRUE,4,7,299,38,19.1,50,68.4,4/11/2026,17194.1
365,Rinaldo,Laborda,rlabordaa4@businessweek.com,Male,94.116.133.123,365,Google Ads,12/16/2024,84,FALSE,1/24/2025,FALSE,2/22/2024,FALSE,5/14/2024,CUST008,Retail,6490,APAC,CEO,4659,70,8626,18095,TRUE,1/3/2024,11,2,FALSE,41,5,382,19,36.4,50,7,11/23/2026,20184
366,Yehudit,Ruslinge,yruslingea5@buzzfeed.com,Male,238.135.26.107,366,Website,7/6/2023,41,TRUE,9/10/2024,TRUE,5/4/2023,FALSE,2/25/2024,CUST005,Manufacturing,3394,DACH,Consultant,26130,11,1543,29143,FALSE,10/3/2024,47,3,FALSE,19,3,288,23,32.6,29,93.6,5/5/2026,37809.5
367,Henryetta,Berzen,hberzena6@ox.ac.uk,Female,25.99.254.145,367,Event,6/22/2023,37,FALSE,9/11/2023,FALSE,1/12/2025,FALSE,10/30/2025,CUST005,Logistics,2000,Vietnam,CTO,48757,41,6518,48560,FALSE,9/29/2025,26,0,FALSE,47,7,365,5,23.3,78,59.4,1/21/2025,45911.1
368,Hermia,Sides,hsidesa7@blogger.com,Female,149.229.82.81,368,Event,4/14/2024,31,TRUE,1/1/2023,TRUE,3/23/2024,TRUE,9/20/2024,CUST001,Logistics,6307,APAC,CTO,27434,20,2700,4495,FALSE,7/26/2025,24,2,FALSE,48,1,348,34,23.8,37,40.7,9/12/2026,37553.4
369,Mamie,Jansens,mjansensa8@slate.com,Female,156.136.29.111,369,LinkedIn,4/25/2024,82,FALSE,10/9/2024,TRUE,9/7/2025,FALSE,11/18/2024,CUST008,Tech,3570,Thailand,CTO,6795,91,1511,33310,TRUE,5/13/2025,2,4,TRUE,34,9,403,2,42,60,17.7,2/12/2025,48341.7
370,Natka,Fincher,nfinchera9@t.co,Female,59.215.224.248,370,LinkedIn,3/22/2023,74,TRUE,11/27/2023,TRUE,12/15/2024,TRUE,5/2/2024,CUST005,Logistics,8295,US,Head of Ops,14157,83,693,38315,TRUE,5/25/2025,4,1,TRUE,17,6,256,19,41.2,94,87.2,7/3/2025,4108.8
371,Ki,Merfin,kmerfinaa@mtv.com,Female,83.173.11.137,371,LinkedIn,12/28/2024,17,TRUE,6/13/2024,TRUE,7/25/2025,TRUE,1/31/2024,CUST008,Finance,5333,APAC,CEO,3269,99,6978,27438,FALSE,3/1/2025,40,5,TRUE,48,2,140,16,27.6,82,23.4,9/11/2025,21018.1
372,Joscelin,Ismay,jismayab@cdbaby.com,Female,106.57.68.7,372,Google Ads,7/5/2023,76,FALSE,2/10/2024,FALSE,9/25/2025,TRUE,7/21/2025,CUST002,Logistics,752,Thailand,Consultant,16748,77,6031,2016,FALSE,12/8/2024,7,10,FALSE,50,4,131,12,40.1,11,51.6,8/27/2025,8140.7
373,Stafford,Rowbotham,srowbothamac@phpbb.com,Male,37.159.226.107,373,Website,3/14/2023,95,FALSE,12/26/2023,FALSE,6/27/2024,FALSE,5/19/2025,CUST009,Manufacturing,9543,APAC,CTO,49029,20,8180,4681,FALSE,4/12/2025,24,9,FALSE,41,8,322,3,33.2,83,54.3,8/30/2026,30160.4
374,Bari,Fothergill,bfothergillad@pcworld.com,Genderqueer,47.169.133.102,374,LinkedIn,5/27/2024,50,TRUE,2/18/2024,FALSE,2/13/2024,FALSE,11/26/2025,CUST001,Tech,1700,Vietnam,Consultant,6159,0,1843,11842,FALSE,10/24/2024,41,5,FALSE,7,9,154,36,15.6,86,93.2,12/24/2026,38219.9
375,Selina,Udale,sudaleae@webs.com,Female,161.59.153.105,375,Google Ads,2/22/2024,66,FALSE,3/14/2023,FALSE,11/21/2025,FALSE,10/10/2025,CUST010,Tech,4661,US,CTO,23491,98,4837,39527,TRUE,5/25/2024,32,5,FALSE,37,6,13,0,27,21,47.1,10/23/2025,16436.8
376,Claudius,Breeds,cbreedsaf@sitemeter.com,Male,252.5.126.200,376,LinkedIn,10/12/2023,98,FALSE,8/31/2023,TRUE,2/24/2024,TRUE,11/12/2024,CUST003,Manufacturing,4494,US,Head of Ops,28006,63,1469,224,FALSE,5/20/2024,46,0,FALSE,45,3,281,47,0.7,40,68.2,8/24/2025,31981
377,Rance,Nannizzi,rnannizziag@hatena.ne.jp,Male,95.203.236.71,377,Website,3/17/2024,86,TRUE,6/6/2023,TRUE,6/9/2025,TRUE,3/17/2025,CUST007,Manufacturing,3390,Thailand,Head of Ops,43944,52,7331,11848,FALSE,8/5/2024,14,2,FALSE,0,3,130,34,49.5,71,48.2,11/11/2026,5777.2
378,Hulda,Conrard,hconrardah@globo.com,Female,89.238.174.207,378,LinkedIn,6/30/2023,34,FALSE,8/11/2023,TRUE,10/1/2024,FALSE,12/10/2025,CUST004,Tech,6655,DACH,CTO,41147,67,8384,31326,FALSE,6/28/2025,15,7,FALSE,45,9,471,19,23.5,95,27.6,5/22/2026,5470
